comment,chunks
"Je n'avais pas appris tous les cours C'est pourquoi j'ai fait beaucoup d'erreurs présumées , certaines fois je me suis embrouillée et/ou j'ai interprété la question. Certaines fois j'ai hésité, j'ai fait une erreur dangereuse car j'ai échangé 2 valeurs dans une formule que je n'ai pas trop comprise . J'ai eu une ignorance déclarée car je ne savais pas du tout la réponse. Je n'ai pas pros beaucoup de risques car je ne suis pas très à l'aise sur cette partie du cours.","[""Je n'avais pas appris tous les cours C'est pourquoi j'ai fait beaucoup d'erreurs présumées "", "", certaines fois je me suis embrouillée et/ou j'ai interprété la question. Certaines fois j'ai hésité, j'ai fait une erreur dangereuse car j'ai échangé 2 valeurs dans une formule que je n'ai pas trop comprise "", "". J'ai eu une ignorance déclarée car je ne savais pas du tout la réponse. Je n'ai pas pros beaucoup de risques car je ne suis pas très à l'aise sur cette partie du cours.""]"
"je n'ai pas bien relu mes chapitres  et j’ai des fois mal lu les consignes  ou mal compris . 0 réponses correctes, 0 ignorance et 11 réponses incorrectes","[""je n'ai pas bien relu mes chapitres "", ' et j’ai des fois mal lu les consignes ', ' ou mal compris . 0 réponses correctes, 0 ignorance et 11 réponses incorrectes']"
"l'élève a commenté le test 1, alors qu'elle a bien passé le test 2 le 13/02/2020beaucoup de réponses correctes mais aussi des erreurs dangereuses car j'ai fait des erreurs de compréhension dans les questions ou je réponds trop vite","[""l'élève a commenté le test 1, alors qu'elle a bien passé le test 2 le 13/02/2020beaucoup de réponses correctes mais aussi des erreurs dangereuses car j'ai fait des erreurs de compréhension dans les questions ou je réponds trop vite""]"
"pour ce second test, j'ai eu 9 réponses correctes, 4 ignorances et 7 réponses incorrectes.  Plus de difficultés qu'au premier test, des connaissances plus faibles, une mauvaise maitrise des cours. Ensemble fragile. Je dois revoir les chapitres de chimie (acido-basique) et également en mécanique, les lois de Kepler et la mécanique des électrons. ","[""pour ce second test, j'ai eu 9 réponses correctes, 4 ignorances et 7 réponses incorrectes.  "", ""Plus de difficultés qu'au premier test, des connaissances plus faibles, une mauvaise maitrise des cours. Ensemble fragile. Je dois revoir les chapitres de chimie (acido-basique) et également en mécanique, les lois de Kepler et la mécanique des électrons. "", '']"
"J'ai 3 erreurs dangereuses, je pense qu'elles sont liées au temps accordé au questions. on a du se dépêcher. J’aurais mieux réussis si j’avais pu poser les questions à l'écrit sur une feuille et si j'avais pour prendre mon temps en recontextualisant les questions qui ont déjà été vues en classes ou évaluation.  Il faudra que je prenne le temps de comprendre mes 5 erreurs présumées.","[""J'ai 3 erreurs dangereuses, je pense qu'elles sont liées au temps accordé au questions. on a du se dépêcher. J’aurais mieux réussis si j’avais pu poser les questions à l'écrit sur une feuille et si j'avais pour prendre mon temps en recontextualisant les questions qui ont déjà été vues en classes ou évaluation. "", ' Il faudra que je prenne le temps de comprendre mes 5 erreurs présumées.']"
"cette élève a commenté le test 1 , on n'a aucune trace de son test 2 sur Chamilo j'ai mis du temps car je n'avais pas révisé mais les résultats sont satisfaisants","[""cette élève a commenté le test 1 , on n'a aucune trace de son test 2 sur Chamilo j'ai mis du temps car je n'avais pas révisé mais les résultats sont satisfaisants""]"
moins bons résultats que pour le premier test FEED BAC. je pense que le cours est moins maitrisé  et je n'ai pas pris le temps de bien comprendre les énoncés  ce qui explique certaines erreurs dangereuses que j'ai pu faire. J'ai quand même pu corriger le problème du premier test sur le fait que je n'avais pas confiance en moi ,"['moins bons résultats que pour le premier test FEED BAC. je pense que le cours est moins maitrisé ', "" et je n'ai pas pris le temps de bien comprendre les énoncés "", "" ce qui explique certaines erreurs dangereuses que j'ai pu faire. J'ai quand même pu corriger le problème du premier test sur le fait que je n'avais pas confiance en moi "", '']"
"j'ai eu 11/20. Je mérite cette note car je n'ai pas révisé. de plus, dans certaines questions je n’étais pas concentré sur le sujet ","[""j'ai eu 11/20. Je mérite cette note car je n'ai pas révisé. de plus, dans certaines questions je n’étais pas concentré sur le sujet "", '']"
"Incompréhension acide/base + titrage . Manque de rigueur (déjà révélée à l’interrogation). les autres items majoritairement,t acquis. (panneau danger). revoir charge électrique à associer à la 2ème loi de Newton. sur la fin, manque de temps et donc 3 erreurs dangereuses . j'ai maintenant compris mes erreurs.","['Incompréhension acide/base + titrage ', "". Manque de rigueur (déjà révélée à l’interrogation). les autres items majoritairement,t acquis. (panneau danger). revoir charge électrique à associer à la 2ème loi de Newton. sur la fin, manque de temps et donc 3 erreurs dangereuses . j'ai maintenant compris mes erreurs.""]"
"J'ai obtenu 10 réponses correctes et 9 réponses incorrectes avec une ignorance déclarée . J'ai fait une seule erreur dangereuse dont j'étais sur à 100% et deux à 80% ce qui est mieux que la dernière fois. j'ai été plus réaliste . cependant il reste encore beaucoup d'erreurs présumées. Il y a 8 savoir certain et deux savoir fragile , ce que je trouve encourageant","[""J'ai obtenu 10 réponses correctes et 9 réponses incorrectes avec une ignorance déclarée "", "". J'ai fait une seule erreur dangereuse dont j'étais sur à 100% et deux à 80% ce qui est mieux que la dernière fois. j'ai été plus réaliste "", "". cependant il reste encore beaucoup d'erreurs présumées. Il y a 8 savoir certain et deux savoir fragile "", ', ce que je trouve encourageant']"
voici mes notes et commentaires : bon pour le plan mental mes connaissances pas encore assez solides.  J'étais tout à fait sur de mes réponses contrairement à la session précédente. Ceci démontre de mon évolution sur le plan mental notamment. Dans mon assurance à répondre aux questions.  Néanmoins il me semble que certes mes compétences/connaissances n'ont pas évoluées depuis la dernière fois mais mon problème réside dans ma précipitation . C 'est mon dernier mot,"['voici mes notes et commentaires : bon pour le plan mental mes connaissances pas encore assez solides. ', "" J'étais tout à fait sur de mes réponses contrairement à la session précédente. Ceci démontre de mon évolution sur le plan mental notamment. Dans mon assurance à répondre aux questions. "", "" Néanmoins il me semble que certes mes compétences/connaissances n'ont pas évoluées depuis la dernière fois mais mon problème réside dans ma précipitation "", "". C 'est mon dernier mot""]"
J'ai eu 9 réponses incorrectes  dont 4 dangereuses et 5 présumées  et 11 correctes. je pense que j'aurais pu éviter les mauvaises réponses en agnat plus de temps mais aussi en connaissant plus les formules pour éviter de faire des erreurs.,"[""J'ai eu 9 réponses incorrectes  "", 'dont 4 dangereuses et 5 présumées ', "" et 11 correctes. je pense que j'aurais pu éviter les mauvaises réponses en agnat plus de temps mais aussi en connaissant plus les formules pour éviter de faire des erreurs.""]"
"J'ai répondu trop vite aux questions. je n'ai pas assez réfléchi à certaines questions.  Parfois, je n’étais pas sure de moi. Or j'avais un savoir certain pour chaque bonne réponse. pour 4 erreurs je n'étais pas sure de moi.","[""J'ai répondu trop vite aux questions. je n'ai pas assez réfléchi à certaines questions. "", "" Parfois, je n’étais pas sure de moi. Or j'avais un savoir certain pour chaque bonne réponse. pour 4 erreurs je n'étais pas sure de moi.""]"
y a trop de réponse dangereuse : car soit j'ai pas revu le cours  soit je suis allé trop vite et du coup mauvaise lecture/compréhension ,"[""y a trop de réponse dangereuse : car soit j'ai pas revu le cours "", ' soit je suis allé trop vite et du coup mauvaise lecture/compréhension ', '']"
résultat globalement satisfaisant (15/20) malgré les 4 erreurs dangereuses dues à un manque d'attention sur certains détails  voire à une confusion dans mes connaissances . Certains acquis demandent d'^ter vérifier. J'essaye de me baser le moins possible sur de la déduction mais plus sur la réflexion,"[""résultat globalement satisfaisant (15/20) malgré les 4 erreurs dangereuses dues à un manque d'attention sur certains détails "", ' voire à une confusion dans mes connaissances ', "". Certains acquis demandent d'^ter vérifier. J'essaye de me baser le moins possible sur de la déduction mais plus sur la réflexion""]"
des parties qui laissent percevoir un manque de révisions dans les chapitres vu il y a un certain temps en cours. Des erreurs que je pouvait éviter souvent dû au manque de concentration . il faut que je révise les formules de Kepler et revoir les charges électriques ,"['des parties qui laissent percevoir un manque de révisions dans les chapitres vu il y a un certain temps en cours. Des erreurs que je pouvait éviter souvent dû au manque de concentration ', '. il faut que je révise les formules de Kepler et revoir les charges électriques ', '']"
J'ai eu un problème informatique au début de test entrainant mon départ après les autres. Pour avoir le temps de finir j'ai négligé certaines questions en répondant au hasard afin de rattraper le groupe.,"[""J'ai eu un problème informatique au début de test entrainant mon départ après les autres. Pour avoir le temps de finir j'ai négligé certaines questions en répondant au hasard afin de rattraper le groupe.""]"
"Chapitres pas assez bien travaillés , notamment ceux avec lesquels j'ai du mal. Beaucoup de raisonnement pas logique qui ne me réussit pas souvent","['Chapitres pas assez bien travaillés ', "", notamment ceux avec lesquels j'ai du mal. Beaucoup de raisonnement pas logique qui ne me réussit pas souvent""]"
"Note 12/20 (5 dangereuses, 2 présumées, 1 ignorance , 4 fragiles, 8 certains ). faiblesse des connaissances et mauvaise déduction/mauvaise logique. utilisation de cela car mauvais apprentissage du cours . Pas automatisme à répondre aux questions et non connaissance de la technique à utiliser.","['Note 12/20 (5 dangereuses, 2 présumées, 1 ignorance , 4 fragiles, 8 certains ', '). faiblesse des connaissances et mauvaise déduction/mauvaise logique. utilisation de cela car mauvais apprentissage du cours ', '. Pas automatisme à répondre aux questions et non connaissance de la technique à utiliser.']"
"bcp d'erreurs dangereuses , Savoir -> 7 réponses bonnes, bien relire les consignes  et surtout plus réviser la leçon. Difficultés dans le chapitre sur la loi de Newton  à retravailler. ignorance déclarée. pas satisfaite de mon test.","[""bcp d'erreurs dangereuses "", ', Savoir -> 7 réponses bonnes, bien relire les consignes ', ' et surtout plus réviser la leçon. Difficultés dans le chapitre sur la loi de Newton ', ' à retravailler. ignorance déclarée. pas satisfaite de mon test.']"
